"","original","dir","uuid","new","old_path","new_path"
"11","DMSO-for-H89_3_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks","6bc0eb0b-05ed-4d63-909a-a55571f1455c","6bc0eb0b-05ed-4d63-909a-a55571f1455c.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks/DMSO-for-H89_3_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\analysis/6bc0eb0b-05ed-4d63-909a-a55571f1455c.tif"
"12","DMSO-for-H89_4_GC.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks","b51f17a7-c185-459c-b0ce-d23abfe31987","b51f17a7-c185-459c-b0ce-d23abfe31987.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks/DMSO-for-H89_4_GC.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\analysis/b51f17a7-c185-459c-b0ce-d23abfe31987.tif"
"13","DMSO-for-H89_4_soma.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks","4cc2bb62-a597-4243-b217-45a844caead6","4cc2bb62-a597-4243-b217-45a844caead6.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks/DMSO-for-H89_4_soma.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\analysis/4cc2bb62-a597-4243-b217-45a844caead6.tif"
"14","DMSO-for-H89_5_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks","14cb1ad2-252f-4d50-9b18-af67e04438e2","14cb1ad2-252f-4d50-9b18-af67e04438e2.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks/DMSO-for-H89_5_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\analysis/14cb1ad2-252f-4d50-9b18-af67e04438e2.tif"
"15","DMSO-for-H89_6_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks","b094e1e1-f58c-4732-a85b-3ac7092645bd","b094e1e1-f58c-4732-a85b-3ac7092645bd.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks/DMSO-for-H89_6_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\analysis/b094e1e1-f58c-4732-a85b-3ac7092645bd.tif"
"16","GCA_1_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks","a2d1d9c2-aeb0-4167-ab48-2c0026c3df21","a2d1d9c2-aeb0-4167-ab48-2c0026c3df21.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks/GCA_1_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\analysis/a2d1d9c2-aeb0-4167-ab48-2c0026c3df21.tif"
"17","GCA_2_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks","c3fafa05-e280-4d83-8e1d-0c699ed40c5c","c3fafa05-e280-4d83-8e1d-0c699ed40c5c.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks/GCA_2_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\analysis/c3fafa05-e280-4d83-8e1d-0c699ed40c5c.tif"
"18","GCA_3_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks","a4de19a8-2b15-442f-8d2c-ac252b6ec3e6","a4de19a8-2b15-442f-8d2c-ac252b6ec3e6.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks/GCA_3_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\analysis/a4de19a8-2b15-442f-8d2c-ac252b6ec3e6.tif"
"19","GCA_4_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks","fb76ef4f-aeb2-49b2-8278-c9cf97d50c12","fb76ef4f-aeb2-49b2-8278-c9cf97d50c12.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks/GCA_4_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\analysis/fb76ef4f-aeb2-49b2-8278-c9cf97d50c12.tif"
"20","GCA_5_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks","50e9b7a6-6c2c-4b41-9078-c4de163cb469","50e9b7a6-6c2c-4b41-9078-c4de163cb469.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks/GCA_5_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\analysis/50e9b7a6-6c2c-4b41-9078-c4de163cb469.tif"
"21","GCA_6_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks","cce5c3fb-9657-4f6b-a8c8-a1f92c1f463e","cce5c3fb-9657-4f6b-a8c8-a1f92c1f463e.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks/GCA_6_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\analysis/cce5c3fb-9657-4f6b-a8c8-a1f92c1f463e.tif"
"22","H89_1_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks","f2b83871-4fc2-4fd7-9984-05827c1b45ea","f2b83871-4fc2-4fd7-9984-05827c1b45ea.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks/H89_1_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\analysis/f2b83871-4fc2-4fd7-9984-05827c1b45ea.tif"
"23","H89_2_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks","b8803ce5-0f44-4e5b-820d-7ab68208e60b","b8803ce5-0f44-4e5b-820d-7ab68208e60b.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks/H89_2_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\analysis/b8803ce5-0f44-4e5b-820d-7ab68208e60b.tif"
"24","H89_3_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks","a493e432-07cc-48b7-a9cc-ef6b083fb99d","a493e432-07cc-48b7-a9cc-ef6b083fb99d.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks/H89_3_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\analysis/a493e432-07cc-48b7-a9cc-ef6b083fb99d.tif"
"25","H89_4_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks","4eb47cd5-4be7-41ab-b6d6-421b162a9e7d","4eb47cd5-4be7-41ab-b6d6-421b162a9e7d.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks/H89_4_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\analysis/4eb47cd5-4be7-41ab-b6d6-421b162a9e7d.tif"
"26","H89_5_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks","1a71cc88-f29a-4bb6-b52f-ce59486918e8","1a71cc88-f29a-4bb6-b52f-ce59486918e8.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks/H89_5_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\analysis/1a71cc88-f29a-4bb6-b52f-ce59486918e8.tif"
"27","H89_6_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks","6699843f-bfd5-4bf6-ba03-6de53f8672dd","6699843f-bfd5-4bf6-ba03-6de53f8672dd.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\hyperstacks/H89_6_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\H89_and_GCA\analysis/6699843f-bfd5-4bf6-ba03-6de53f8672dd.tif"
