"","original","dir","uuid","new","old_path","new_path"
"11","clof_3_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","d3ab3a17-3fdc-4f3f-be3f-c513b61ed430","d3ab3a17-3fdc-4f3f-be3f-c513b61ed430.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/clof_3_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/d3ab3a17-3fdc-4f3f-be3f-c513b61ed430.tif"
"12","clof_4_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","ec1d5981-fc59-4317-9125-9900ad9cac3e","ec1d5981-fc59-4317-9125-9900ad9cac3e.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/clof_4_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/ec1d5981-fc59-4317-9125-9900ad9cac3e.tif"
"13","clof_5_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","a6c3e533-362e-4527-bb43-68efd91bb7b4","a6c3e533-362e-4527-bb43-68efd91bb7b4.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/clof_5_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/a6c3e533-362e-4527-bb43-68efd91bb7b4.tif"
"14","clof_6_GC.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","b318c46d-6bf0-46c7-ac2c-bbeef253bfe5","b318c46d-6bf0-46c7-ac2c-bbeef253bfe5.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/clof_6_GC.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/b318c46d-6bf0-46c7-ac2c-bbeef253bfe5.tif"
"15","clof_6_soma.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","67bfa2b0-02cf-4bbf-8193-a0a6254d7c65","67bfa2b0-02cf-4bbf-8193-a0a6254d7c65.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/clof_6_soma.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/67bfa2b0-02cf-4bbf-8193-a0a6254d7c65.tif"
"16","desktop.ini","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","61c0a987-4ee3-4716-8c33-4b97c626a1a8","61c0a987-4ee3-4716-8c33-4b97c626a1a8.ini","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/desktop.ini","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/61c0a987-4ee3-4716-8c33-4b97c626a1a8.ini"
"17","DMSO-for-BFA_1_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","a9973cc0-b367-4d24-a3c6-d4363e5be65f","a9973cc0-b367-4d24-a3c6-d4363e5be65f.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-BFA_1_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/a9973cc0-b367-4d24-a3c6-d4363e5be65f.tif"
"18","DMSO-for-BFA_2_GC.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","fdd424fe-97be-4e2d-84e0-672d1d4e3310","fdd424fe-97be-4e2d-84e0-672d1d4e3310.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-BFA_2_GC.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/fdd424fe-97be-4e2d-84e0-672d1d4e3310.tif"
"19","DMSO-for-BFA_2_soma.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","2042d3c3-8bc0-4967-ad81-3722dd6cc098","2042d3c3-8bc0-4967-ad81-3722dd6cc098.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-BFA_2_soma.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/2042d3c3-8bc0-4967-ad81-3722dd6cc098.tif"
"20","DMSO-for-BFA_3_GC.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","34798293-0837-49d1-b28d-28bf1d582f3f","34798293-0837-49d1-b28d-28bf1d582f3f.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-BFA_3_GC.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/34798293-0837-49d1-b28d-28bf1d582f3f.tif"
"21","DMSO-for-BFA_3_soma.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","d2fe10bd-99fe-466b-9b9e-8f69a279b203","d2fe10bd-99fe-466b-9b9e-8f69a279b203.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-BFA_3_soma.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/d2fe10bd-99fe-466b-9b9e-8f69a279b203.tif"
"22","DMSO-for-BFA_4_GC.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","486a0ee9-c305-4da4-8c99-d522af37a1e9","486a0ee9-c305-4da4-8c99-d522af37a1e9.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-BFA_4_GC.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/486a0ee9-c305-4da4-8c99-d522af37a1e9.tif"
"23","DMSO-for-BFA_4_soma.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","468b688b-4dbe-4ccf-9b8e-8d4c0b0c4c4f","468b688b-4dbe-4ccf-9b8e-8d4c0b0c4c4f.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-BFA_4_soma.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/468b688b-4dbe-4ccf-9b8e-8d4c0b0c4c4f.tif"
"24","DMSO-for-BFA_5_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","3351a0cc-3c2e-48ff-9982-470c39c580fb","3351a0cc-3c2e-48ff-9982-470c39c580fb.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-BFA_5_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/3351a0cc-3c2e-48ff-9982-470c39c580fb.tif"
"25","DMSO-for-BFA_6_GC.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","535e103b-70ac-477e-a81a-55aaa81a385f","535e103b-70ac-477e-a81a-55aaa81a385f.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-BFA_6_GC.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/535e103b-70ac-477e-a81a-55aaa81a385f.tif"
"26","DMSO-for-BFA_6_soma.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","df3c1152-c3e2-45f7-8705-24104581734d","df3c1152-c3e2-45f7-8705-24104581734d.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-BFA_6_soma.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/df3c1152-c3e2-45f7-8705-24104581734d.tif"
"27","DMSO-for-clof_1_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","033bf5e3-3dd6-468f-b575-25b05346a60b","033bf5e3-3dd6-468f-b575-25b05346a60b.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-clof_1_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/033bf5e3-3dd6-468f-b575-25b05346a60b.tif"
"28","DMSO-for-clof_2_GC.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","ff214f41-1832-43ac-b27e-e81967c43f2e","ff214f41-1832-43ac-b27e-e81967c43f2e.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-clof_2_GC.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/ff214f41-1832-43ac-b27e-e81967c43f2e.tif"
"29","DMSO-for-clof_2_soma.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","809ebd87-9434-493f-93b2-bd4f7a5dab8c","809ebd87-9434-493f-93b2-bd4f7a5dab8c.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-clof_2_soma.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/809ebd87-9434-493f-93b2-bd4f7a5dab8c.tif"
"30","DMSO-for-clof_3_GC.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","55004420-5a5e-4732-9700-ffb7cfa09a8f","55004420-5a5e-4732-9700-ffb7cfa09a8f.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-clof_3_GC.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/55004420-5a5e-4732-9700-ffb7cfa09a8f.tif"
"31","DMSO-for-clof_3_soma.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","f488d374-d259-4608-956f-d989172dc59f","f488d374-d259-4608-956f-d989172dc59f.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-clof_3_soma.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/f488d374-d259-4608-956f-d989172dc59f.tif"
"32","DMSO-for-clof_4_GC.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","91ee5db8-1778-4c1f-a170-0eb9bc58f917","91ee5db8-1778-4c1f-a170-0eb9bc58f917.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-clof_4_GC.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/91ee5db8-1778-4c1f-a170-0eb9bc58f917.tif"
"33","DMSO-for-clof_4_soma.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","e1c908df-9e90-4c59-8234-f0c834f59308","e1c908df-9e90-4c59-8234-f0c834f59308.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-clof_4_soma.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/e1c908df-9e90-4c59-8234-f0c834f59308.tif"
"34","DMSO-for-clof_5_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","4701a530-7665-4d90-8f87-8b472ee6f43a","4701a530-7665-4d90-8f87-8b472ee6f43a.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-clof_5_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/4701a530-7665-4d90-8f87-8b472ee6f43a.tif"
"35","DMSO-for-clof_6_GC.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","b0bc6f87-8ee1-425a-adfd-7bf45e8a91d1","b0bc6f87-8ee1-425a-adfd-7bf45e8a91d1.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-clof_6_GC.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/b0bc6f87-8ee1-425a-adfd-7bf45e8a91d1.tif"
"36","DMSO-for-clof_6_soma.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","15e20007-605b-4452-8907-1eeb6cbbabc5","15e20007-605b-4452-8907-1eeb6cbbabc5.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-clof_6_soma.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/15e20007-605b-4452-8907-1eeb6cbbabc5.tif"
"37","DMSO-for-GCA_1_GC.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","8263818c-0785-482f-a539-5f6d1cdd9ad5","8263818c-0785-482f-a539-5f6d1cdd9ad5.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-GCA_1_GC.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/8263818c-0785-482f-a539-5f6d1cdd9ad5.tif"
"38","DMSO-for-GCA_1_soma.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","50a7b998-633a-450d-86ef-8e58a2b294c1","50a7b998-633a-450d-86ef-8e58a2b294c1.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-GCA_1_soma.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/50a7b998-633a-450d-86ef-8e58a2b294c1.tif"
"39","DMSO-for-GCA_2_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","33fa4c68-8af0-4675-bbed-8f268b243f6d","33fa4c68-8af0-4675-bbed-8f268b243f6d.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-GCA_2_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/33fa4c68-8af0-4675-bbed-8f268b243f6d.tif"
"40","DMSO-for-GCA_3_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","30afcf6f-2ff6-4b70-be3f-10f5bf26ab08","30afcf6f-2ff6-4b70-be3f-10f5bf26ab08.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-GCA_3_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/30afcf6f-2ff6-4b70-be3f-10f5bf26ab08.tif"
"41","DMSO-for-GCA_4_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","8163c78b-d95f-490b-bb37-4102fd82e7e3","8163c78b-d95f-490b-bb37-4102fd82e7e3.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-GCA_4_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/8163c78b-d95f-490b-bb37-4102fd82e7e3.tif"
"42","DMSO-for-GCA_5_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","a06f607c-ec40-4c90-9896-b57b1cb31728","a06f607c-ec40-4c90-9896-b57b1cb31728.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-GCA_5_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/a06f607c-ec40-4c90-9896-b57b1cb31728.tif"
"43","DMSO-for-GCA_6_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","abda621e-eeb0-47bb-bf8b-55417745c86c","abda621e-eeb0-47bb-bf8b-55417745c86c.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-GCA_6_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/abda621e-eeb0-47bb-bf8b-55417745c86c.tif"
"44","DMSO-for-H89_1_GC.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","902aa223-e591-4f72-897b-bf90f8850278","902aa223-e591-4f72-897b-bf90f8850278.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-H89_1_GC.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/902aa223-e591-4f72-897b-bf90f8850278.tif"
"45","DMSO-for-H89_1_soma.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","30f7b57b-0247-4c18-b379-7ebfacb6e098","30f7b57b-0247-4c18-b379-7ebfacb6e098.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-H89_1_soma.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/30f7b57b-0247-4c18-b379-7ebfacb6e098.tif"
"46","DMSO-for-H89_2_GC.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","91c5a556-0037-4971-a71b-ae5bb4cacfc7","91c5a556-0037-4971-a71b-ae5bb4cacfc7.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-H89_2_GC.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/91c5a556-0037-4971-a71b-ae5bb4cacfc7.tif"
