"","original","dir","uuid","new","old_path","new_path"
"11","clof_4_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks","54a9eb51-17d8-4cf8-90f8-0a2e5ef285ce","54a9eb51-17d8-4cf8-90f8-0a2e5ef285ce.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks/clof_4_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\analysis/54a9eb51-17d8-4cf8-90f8-0a2e5ef285ce.tif"
"12","clof_5_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks","2cc9b06b-0da1-4369-8263-1d0970583225","2cc9b06b-0da1-4369-8263-1d0970583225.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks/clof_5_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\analysis/2cc9b06b-0da1-4369-8263-1d0970583225.tif"
"13","clof_6_GC.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks","3e0800bb-6a47-4278-a5bb-17ce36279e8e","3e0800bb-6a47-4278-a5bb-17ce36279e8e.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks/clof_6_GC.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\analysis/3e0800bb-6a47-4278-a5bb-17ce36279e8e.tif"
"14","clof_6_soma.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks","3e2712b9-5253-41c4-911a-c6a0d4a3c619","3e2712b9-5253-41c4-911a-c6a0d4a3c619.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks/clof_6_soma.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\analysis/3e2712b9-5253-41c4-911a-c6a0d4a3c619.tif"
"15","DMSO-for-BFA_1_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks","76076bc1-c63e-437d-953e-b81770abfb3d","76076bc1-c63e-437d-953e-b81770abfb3d.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks/DMSO-for-BFA_1_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\analysis/76076bc1-c63e-437d-953e-b81770abfb3d.tif"
"16","DMSO-for-BFA_2_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks","c9ac5940-e657-4d96-b0c2-82859c939fe2","c9ac5940-e657-4d96-b0c2-82859c939fe2.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks/DMSO-for-BFA_2_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\analysis/c9ac5940-e657-4d96-b0c2-82859c939fe2.tif"
"17","DMSO-for-BFA_3_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks","0f67c3b0-1a8a-4cdb-95d5-769ba953a05c","0f67c3b0-1a8a-4cdb-95d5-769ba953a05c.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks/DMSO-for-BFA_3_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\analysis/0f67c3b0-1a8a-4cdb-95d5-769ba953a05c.tif"
"18","DMSO-for-BFA_4_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks","08adf601-ee4b-4b96-8508-c9e034da588a","08adf601-ee4b-4b96-8508-c9e034da588a.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks/DMSO-for-BFA_4_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\analysis/08adf601-ee4b-4b96-8508-c9e034da588a.tif"
"19","DMSO-for-BFA_5_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks","f7367602-746f-481d-ad1e-f7817966cf0e","f7367602-746f-481d-ad1e-f7817966cf0e.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks/DMSO-for-BFA_5_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\analysis/f7367602-746f-481d-ad1e-f7817966cf0e.tif"
"20","DMSO-for-BFA_6_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks","61d6efe9-bdcd-4b7c-8562-23f91304940c","61d6efe9-bdcd-4b7c-8562-23f91304940c.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks/DMSO-for-BFA_6_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\analysis/61d6efe9-bdcd-4b7c-8562-23f91304940c.tif"
"21","DMSO-for-clof_1_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks","0145f952-e1d1-4770-8b37-ffdc4a28a560","0145f952-e1d1-4770-8b37-ffdc4a28a560.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks/DMSO-for-clof_1_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\analysis/0145f952-e1d1-4770-8b37-ffdc4a28a560.tif"
"22","DMSO-for-clof_2_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks","4e973214-fa48-43bc-8566-a6c4cdabb840","4e973214-fa48-43bc-8566-a6c4cdabb840.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks/DMSO-for-clof_2_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\analysis/4e973214-fa48-43bc-8566-a6c4cdabb840.tif"
"23","DMSO-for-clof_3_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks","ed38fecd-d2af-4e1e-acd4-7b1e715dcf6d","ed38fecd-d2af-4e1e-acd4-7b1e715dcf6d.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks/DMSO-for-clof_3_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\analysis/ed38fecd-d2af-4e1e-acd4-7b1e715dcf6d.tif"
"24","DMSO-for-clof_4_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks","23f35326-6cb4-41e8-84cd-f358a60c9ebd","23f35326-6cb4-41e8-84cd-f358a60c9ebd.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks/DMSO-for-clof_4_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\analysis/23f35326-6cb4-41e8-84cd-f358a60c9ebd.tif"
"25","DMSO-for-clof_5_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks","e313b7a0-134e-43ea-9343-6421be01be1d","e313b7a0-134e-43ea-9343-6421be01be1d.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks/DMSO-for-clof_5_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\analysis/e313b7a0-134e-43ea-9343-6421be01be1d.tif"
"26","DMSO-for-clof_6_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks","adb9356f-1866-4a4d-ab26-b437a4df850c","adb9356f-1866-4a4d-ab26-b437a4df850c.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\hyperstacks/DMSO-for-clof_6_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC112_inhibitor_treated_ERGIC53_TIFs\clof_and_BFA\analysis/adb9356f-1866-4a4d-ab26-b437a4df850c.tif"
